Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Donor29_Thermolysin_FT,Coverage (%) Donor30_Thermolysin_A,Coverage (%) Donor30_Thermolysin_B,Coverage (%) Donor30_Thermolysin_C,Coverage (%) Donor30_Thermolysin_D,Coverage (%) Donor30_Thermolysin_E,Coverage (%) Donor30_Thermolysin_F,Coverage (%) Donor30_Thermolysin_G,Coverage (%) Donor30_Thermolysin_H,Coverage (%) Donor30_Thermolysin_FT,Coverage (%) Donor29_Thermolysin_A,Coverage (%) Donor29_Thermolysin_B,Coverage (%) Donor29_Thermolysin_C,Coverage (%) Donor29_Thermolysin_D,Coverage (%) Donor29_Thermolysin_E,Coverage (%) Donor29_Thermolysin_F,Coverage (%) Donor29_Thermolysin_G,Coverage (%) Donor29_Thermolysin_H,Coverage (%) Donor29_TrypLysC_A,Coverage (%) Donor29_TrypLysC_B,Coverage (%) Donor29_TrypLysC_C,Coverage (%) Donor29_TrypLysC_D,Coverage (%) Donor29_TrypLysC_E,Coverage (%) Donor29_TrypLysC_F,Coverage (%) Donor29_TrypLysC_G,Coverage (%) Donor29_TrypLysC_H,Coverage (%) Donor29_TrypLysC_FT,Coverage (%) Donor30_TrypLysC_A,Coverage (%) Donor30_TrypLysC_B,Coverage (%) Donor30_TrypLysC_C,Coverage (%) Donor30_TrypLysC_D,Coverage (%) Donor30_TrypLysC_E,Coverage (%) Donor30_TrypLysC_F,Coverage (%) Donor30_TrypLysC_G,Coverage (%) Donor30_TrypLysC_H,Coverage (%) Donor24_TrypLysC_A,Coverage (%) Donor24_TrypLysC_B,Coverage (%) Donor24_TrypLysC_C,Coverage (%) Donor24_TrypLysC_D,Coverage (%) Donor24_TrypLysC_E,Coverage (%) Donor24_TrypLysC_FT,Coverage (%) Donor24_TrypLysC_F,Coverage (%) Donor24_TrypLysC_G,Coverage (%) Donor24_TrypLysC_H,Coverage (%) Donor24_Thermolysin_A,Coverage (%) Donor24_Thermolysin_B,Coverage (%) Donor24_Thermolysin_C,Coverage (%) Donor24_Thermolysin_D,Coverage (%) Donor24_Thermolysin_E,Coverage (%) Donor24_Thermolysin_FT,Coverage (%) Donor24_Thermolysin_F,Coverage (%) Donor24_Thermolysin_G,Coverage (%) Donor24_Thermolysin_H,Area Donor29_Thermolysin_FT,Area Donor30_Thermolysin_A,Area Donor30_Thermolysin_B,Area Donor30_Thermolysin_C,Area Donor30_Thermolysin_D,Area Donor30_Thermolysin_E,Area Donor30_Thermolysin_F,Area Donor30_Thermolysin_G,Area Donor30_Thermolysin_H,Area Donor30_Thermolysin_FT,Area Donor29_Thermolysin_A,Area Donor29_Thermolysin_B,Area Donor29_Thermolysin_C,Area Donor29_Thermolysin_D,Area Donor29_Thermolysin_E,Area Donor29_Thermolysin_F,Area Donor29_Thermolysin_G,Area Donor29_Thermolysin_H,Area Donor29_TrypLysC_A,Area Donor29_TrypLysC_B,Area Donor29_TrypLysC_C,Area Donor29_TrypLysC_D,Area Donor29_TrypLysC_E,Area Donor29_TrypLysC_F,Area Donor29_TrypLysC_G,Area Donor29_TrypLysC_H,Area Donor29_TrypLysC_FT,Area Donor30_TrypLysC_A,Area Donor30_TrypLysC_B,Area Donor30_TrypLysC_C,Area Donor30_TrypLysC_D,Area Donor30_TrypLysC_E,Area Donor30_TrypLysC_F,Area Donor30_TrypLysC_G,Area Donor30_TrypLysC_H,Area Donor24_TrypLysC_A,Area Donor24_TrypLysC_B,Area Donor24_TrypLysC_C,Area Donor24_TrypLysC_D,Area Donor24_TrypLysC_E,Area Donor24_TrypLysC_FT,Area Donor24_TrypLysC_F,Area Donor24_TrypLysC_G,Area Donor24_TrypLysC_H,Area Donor24_Thermolysin_A,Area Donor24_Thermolysin_B,Area Donor24_Thermolysin_C,Area Donor24_Thermolysin_D,Area Donor24_Thermolysin_E,Area Donor24_Thermolysin_FT,Area Donor24_Thermolysin_F,Area Donor24_Thermolysin_G,Area Donor24_Thermolysin_H,#Peptides,#Unique,#Spec Donor29_Thermolysin_FT,#Spec Donor30_Thermolysin_A,#Spec Donor30_Thermolysin_B,#Spec Donor30_Thermolysin_C,#Spec Donor30_Thermolysin_D,#Spec Donor30_Thermolysin_E,#Spec Donor30_Thermolysin_F,#Spec Donor30_Thermolysin_G,#Spec Donor30_Thermolysin_H,#Spec Donor30_Thermolysin_FT,#Spec Donor29_Thermolysin_A,#Spec Donor29_Thermolysin_B,#Spec Donor29_Thermolysin_C,#Spec Donor29_Thermolysin_D,#Spec Donor29_Thermolysin_E,#Spec Donor29_Thermolysin_F,#Spec Donor29_Thermolysin_G,#Spec Donor29_Thermolysin_H,#Spec Donor29_TrypLysC_A,#Spec Donor29_TrypLysC_B,#Spec Donor29_TrypLysC_C,#Spec Donor29_TrypLysC_D,#Spec Donor29_TrypLysC_E,#Spec Donor29_TrypLysC_F,#Spec Donor29_TrypLysC_G,#Spec Donor29_TrypLysC_H,#Spec Donor29_TrypLysC_FT,#Spec Donor30_TrypLysC_A,#Spec Donor30_TrypLysC_B,#Spec Donor30_TrypLysC_C,#Spec Donor30_TrypLysC_D,#Spec Donor30_TrypLysC_E,#Spec Donor30_TrypLysC_F,#Spec Donor30_TrypLysC_G,#Spec Donor30_TrypLysC_H,#Spec Donor24_TrypLysC_A,#Spec Donor24_TrypLysC_B,#Spec Donor24_TrypLysC_C,#Spec Donor24_TrypLysC_D,#Spec Donor24_TrypLysC_E,#Spec Donor24_TrypLysC_FT,#Spec Donor24_TrypLysC_F,#Spec Donor24_TrypLysC_G,#Spec Donor24_TrypLysC_H,#Spec Donor24_Thermolysin_A,#Spec Donor24_Thermolysin_B,#Spec Donor24_Thermolysin_C,#Spec Donor24_Thermolysin_D,#Spec Donor24_Thermolysin_E,#Spec Donor24_Thermolysin_FT,#Spec Donor24_Thermolysin_F,#Spec Donor24_Thermolysin_G,#Spec Donor24_Thermolysin_H,PTM,Avg. Mass,Description
664,666,Q14247|SRC8_HUMAN,99.2,142.62,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.731E5,,,,,,,,,1.1516E7,,,,,,,,,,,,,,,,,,,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxidation (M),61586,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2
664,680,Q14247-3|SRC8_HUMAN,99.2,142.62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.731E5,,,,,,,,,1.1516E7,,,,,,,,,,,,,,,,,,,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxidation (M),57467,Isoform 3 of Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN
664,687,Q14247-2|SRC8_HUMAN,99.2,142.62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.731E5,,,,,,,,,1.1516E7,,,,,,,,,,,,,,,,,,,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxidation (M),70959,Isoform 2 of Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN
832,1447,Q15645|PCH2_HUMAN,99.1,142.37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.1605E5,,,,,,,,,5.7236E6,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48551,Pachytene checkpoint protein 2 homolog OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=2
549,763,P15880|RS2_HUMAN,99.2,142.33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.4222E6,,,,,,,,,5.1317E7,,,,,,,,,3.2004E5,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,31324,40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2
796,1429,P30044|PRDX5_HUMAN,99.1,142.33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3.5219E6,,,,,,,,,2.3845E7,,,,,,,,,5.36E5,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,22086,Peroxiredoxin-5  mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4
796,1437,P30044-2|PRDX5_HUMAN,99.0,142.33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3.5219E6,,,,,,,,,2.3845E7,,,,,,,,,5.36E5,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,17031,Isoform Cytoplasmic+peroxisomal of Peroxiredoxin-5  mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5
712,1032,P30837|AL1B1_HUMAN,99.1,142.29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.3206E5,,,,,,,,,6.4848E6,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,57206,Aldehyde dehydrogenase X  mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3
585,1224,P52597|HNRPF_HUMAN,99.1,142.27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7953E6,,,,,,,,,,,,,,,,,,,,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),45672,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3
807,1394,Q08945|SSRP1_HUMAN,99.1,142.24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.9912E5,,,,,,,,,6.3458E6,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),81075,FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1
700,699,Q8N1F7|NUP93_HUMAN,99.2,142.20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6856E6,,,,,,,,,,,,,,,,,,,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,93488,Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2
336,1409,A0A087WSZ0|KVD08_HUMAN,99.1,142.20,50,0,9,19,39,16,0,0,0,0,9,9,20,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,16,0,0,0,0,18,9,39,28,0,0,0,0,0,,,,3.6557E6,,,,,,,,,1.0864E6,4.2153E6,,,,,,,,,,,,,,,,,,2.6028E5,,,,,,,,4.2979E5,,,,,1.4888E7,,2.2264E6,2.7333E6,,,,,,10,5,0,3,3,6,3,0,0,0,0,1,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,3,0,0,0,0,0,Deamidation (NQ); Oxidation (M); Sodium adduct,12837,Immunoglobulin kappa variable 1D-8 OS=Homo sapiens OX=9606 GN=IGKV1D-8 PE=3 SV=6
471,903,Q04917|1433F_HUMAN,99.1,142.20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,3,3,0,4,0,24,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.9684E4,,,,,,,,,3.8801E6,,,,,,,,,,,,,,,,,,,,,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,1,0,9,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),28219,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4
760,811,P31040-2|SDHA_HUMAN,99.2,142.19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,5.1848E4,,,,,,,,,4.8096E6,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,67300,Isoform 2 of Succinate dehydrogenase [ubiquinone] flavoprotein subunit  mitochondrial OS=Homo sapiens OX=9606 GN=SDHA
760,812,P31040|SDHA_HUMAN,99.2,142.19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,5.1848E4,,,,,,,,,4.8096E6,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,72692,Succinate dehydrogenase [ubiquinone] flavoprotein subunit  mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2
775,1204,P61160|ARP2_HUMAN,99.1,142.00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.5061E5,,,,,2.9602E5,,,,,3.617E5,,,,,,,,,1.046E7,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),44761,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1
722,662,P23921|RIR1_HUMAN,99.2,141.69,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.7681E5,,,,,,,,,1.1669E7,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),90070,Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens OX=9606 GN=RRM1 PE=1 SV=1
734,1249,P62829|RL23_HUMAN,99.1,141.66,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.1721E6,,,,,,,,,3.5865E7,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,14865,60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1
637,846,P62191|PRS4_HUMAN,99.1,141.64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6.1523E5,,,,,,,,,7.1414E6,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,49185,26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1
715,723,P33993|MCM7_HUMAN,99.2,141.37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.4257E5,,,,,,,,,6.9501E6,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxidation (M),81308,DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4
592,1144,P62826|RAN_HUMAN,99.1,141.33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3.3358E6,,,,,,0,,,7.2388E7,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Ubiquitin,24423,GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3
865,1246,P04844-2|RPN2_HUMAN,99.1,141.31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2.3972E5,,,,,,,,,8.1904E6,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67723,Isoform 2 of Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2
865,1247,P04844|RPN2_HUMAN,99.1,141.31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2.3972E5,,,,,,,,,8.1904E6,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,69284,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3
620,1232,Q14103-3|HNRPD_HUMAN,99.1,141.29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2.21E6,,,,,,,,,2.7989E7,,,,,,,,,2.1865E5,,,,,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,32835,Isoform 3 of Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD
620,1239,Q14103|HNRPD_HUMAN,99.1,141.29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2.21E6,,,,,,,,,2.7989E7,,,,,,,,,2.1865E5,,,,,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,38434,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1
620,1253,Q14103-4|HNRPD_HUMAN,99.1,141.29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2.21E6,,,,,,,,,2.7989E7,,,,,,,,,2.1865E5,,,,,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,30672,Isoform 4 of Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD
620,1267,Q14103-2|HNRPD_HUMAN,99.1,141.29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2.21E6,,,,,,,,,2.7989E7,,,,,,,,,2.1865E5,,,,,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,36272,Isoform 2 of Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD
478,935,P00742|FA10_HUMAN,99.1,141.29,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,3,4,6,0,0,0,0,0,3,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1.6021E6,,,,,,,,3.4488E6,1.2387E6,2.3354E6,1.3963E6,,,,,,8.2779E6,3.3932E6,8.084E6,,,,,,1.1247E7,9.8898E5,7.1249E6,6.8195E5,2.6078E5,,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,3,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,54732,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2
